Number of elem 14133 
Number of local values per element 3 
0;0;3.409240e-06;-6.712221e-05;3.240016e-04;
0;1;-5.220338e-06;-8.545925e-05;7.299366e-04;
0;2;2.746259e-05;-1.267936e-04;2.051114e-04;
1;0;-4.045445e-06;-8.370505e-05;6.853563e-04;
1;1;-5.494595e-05;-1.759694e-05;2.466662e-03;
1;2;3.004711e-05;-1.253360e-04;1.409199e-04;
2;0;6.281883e-04;-4.863913e-04;9.574153e-03;
2;1;7.999894e-04;-2.632932e-04;1.206690e-02;
2;2;6.018780e-04;-1.163916e-04;1.192177e-02;
3;0;-2.394953e-04;-4.418338e-04;-1.088412e-03;
3;1;-5.270617e-04;-2.870097e-04;3.875110e-03;
3;2;-1.489836e-04;-4.781756e-04;1.474256e-03;
4;0;1.062196e-04;4.041688e-04;3.971097e-03;
4;1;1.753915e-04;3.144422e-04;3.321485e-03;
4;2;4.547912e-05;1.923123e-04;2.202554e-03;
5;0;5.863064e-04;5.411859e-04;-2.565884e-03;
5;1;-8.728036e-04;1.035820e-03;-1.279891e-02;
5;2;-1.035310e-03;1.152131e-03;-1.448878e-02;
6;0;-5.338185e-06;-7.584165e-05;3.127696e-04;
6;1;-5.914418e-05;-1.661486e-05;2.555994e-03;
6;2;-5.270408e-06;-8.574874e-05;7.141595e-04;
7;0;4.991289e-05;-2.233572e-04;3.951167e-03;
7;1;1.667784e-04;-2.910094e-04;6.487919e-03;
7;2;-1.010104e-04;-2.452771e-04;2.837642e-03;
8;0;-7.481230e-05;4.943503e-05;-4.092305e-04;
8;1;3.835715e-05;-2.433522e-05;-9.590930e-04;
8;2;3.424652e-05;5.720472e-05;-1.990469e-03;
9;0;-1.235593e-04;5.797489e-04;1.339145e-02;
9;1;-2.222618e-04;3.653308e-04;1.181286e-02;
9;2;-2.292536e-04;6.609587e-04;1.282459e-02;
10;0;-2.402810e-04;-4.178670e-04;-1.133575e-03;
10;1;-3.276657e-04;-3.139459e-04;-1.140124e-03;
10;2;-5.996690e-04;-2.956417e-04;3.981379e-03;
11;0;-2.684189e-06;2.878138e-04;3.418792e-03;
11;1;2.135332e-04;1.578272e-04;3.224730e-03;
11;2;-3.568485e-04;4.323019e-04;6.864604e-04;
12;0;2.303605e-04;-3.848820e-04;6.014151e-03;
12;1;3.631811e-04;-4.251914e-04;6.582164e-03;
12;2;2.169661e-04;-5.434830e-04;8.096025e-03;
13;0;3.550268e-05;-2.177883e-04;3.926289e-03;
13;1;1.626708e-04;-3.161769e-04;6.633993e-03;
13;2;1.305931e-04;-3.061530e-04;6.376643e-03;
14;0;5.992112e-05;-2.161083e-04;-4.753485e-03;
14;1;-2.579040e-04;-4.669516e-05;-1.862823e-04;
14;2;7.655104e-05;-1.066819e-04;-5.230889e-03;
15;0;-2.934462e-04;1.322744e-04;3.297317e-03;
15;1;-3.268213e-04;2.197802e-04;4.809028e-03;
15;2;-1.330300e-04;1.637232e-04;1.181826e-03;
16;0;1.187526e-03;-5.147695e-04;-1.276681e-02;
16;1;9.972075e-04;-6.807722e-04;-1.732498e-02;
16;2;1.023036e-03;-2.678163e-04;-1.233315e-02;
17;0;4.277279e-05;2.037998e-04;-8.733991e-03;
17;1;4.196649e-04;3.243909e-04;-4.768257e-03;
17;2;3.349554e-04;3.326358e-04;-4.086875e-03;
18;0;5.436461e-04;1.702889e-04;-1.823086e-03;
18;1;-3.450266e-04;9.904995e-04;6.176565e-04;
18;2;-2.316330e-04;5.511450e-04;2.481341e-04;
