Number of elem 14133 
Number of local values per element 3 
0;0;4.796336e-04;-1.621071e-04;-1.058306e-02;
0;1;3.383335e-04;-2.163568e-04;-1.025203e-02;
0;2;3.190195e-04;-2.760930e-04;-9.749402e-03;
1;0;3.387437e-04;-2.158205e-04;-1.030889e-02;
1;1;3.101278e-04;-2.449437e-04;-1.056288e-02;
1;2;3.228566e-04;-2.517542e-04;-9.850995e-03;
2;0;-4.019761e-04;5.016967e-04;1.278304e-02;
2;1;-3.045154e-04;6.597316e-04;1.457023e-02;
2;2;-2.786931e-04;5.307333e-04;1.645414e-02;
3;0;-5.573062e-06;4.710728e-04;-3.661284e-03;
3;1;2.373359e-04;2.967916e-04;-7.548274e-03;
3;2;-8.494473e-05;4.661666e-04;-3.461331e-03;
4;0;4.548962e-05;-6.792852e-05;-2.476837e-03;
4;1;-1.281955e-04;-2.149658e-04;-6.949013e-04;
4;2;1.517631e-05;6.717011e-05;-2.996949e-03;
5;0;4.556265e-03;-1.225208e-03;1.542615e-02;
5;1;2.928742e-03;-3.644609e-04;4.682235e-03;
5;2;4.899729e-05;-8.758011e-05;3.663922e-03;
6;0;4.560436e-04;-1.528736e-04;-1.062539e-02;
6;1;3.153376e-04;-2.422310e-04;-1.046849e-02;
6;2;3.395615e-04;-2.217654e-04;-1.025900e-02;
7;0;1.349826e-04;3.203934e-05;3.678178e-03;
7;1;3.499285e-04;1.247027e-04;4.751072e-03;
7;2;2.288200e-04;9.907927e-06;4.225101e-03;
8;0;6.304886e-05;3.426884e-04;-8.104416e-03;
8;1;-3.875421e-05;2.816295e-04;-8.558682e-03;
8;2;-4.731837e-06;2.944715e-04;-8.604494e-03;
9;0;1.196115e-04;1.269777e-04;-3.296413e-03;
9;1;8.278406e-05;-8.408234e-05;-4.197441e-03;
9;2;2.899377e-04;6.863197e-05;-5.775396e-03;
10;0;-7.595855e-07;4.483711e-04;-3.768741e-03;
10;1;1.263352e-04;3.363248e-04;-5.071945e-03;
10;2;2.987914e-04;2.984008e-04;-7.424772e-03;
11;0;1.023194e-04;-1.393524e-04;-2.565204e-03;
11;1;2.836449e-05;5.581876e-05;-2.431364e-03;
11;2;-1.304508e-04;2.691487e-04;-4.413730e-03;
12;0;1.717369e-04;-2.191827e-04;-2.756112e-03;
12;1;2.618965e-04;-2.040932e-04;-3.788128e-03;
12;2;1.978582e-04;-3.408352e-04;-5.824226e-04;
13;0;1.527624e-04;4.629568e-05;3.817082e-03;
13;1;1.940438e-04;1.127122e-04;4.208743e-03;
13;2;3.084503e-04;1.080421e-04;4.661869e-03;
14;0;1.824512e-04;5.213748e-05;-3.189946e-03;
14;1;-1.624762e-04;2.244049e-04;4.667679e-04;
14;2;3.969653e-04;2.210015e-04;8.739388e-04;
15;0;4.115027e-04;-1.329371e-04;-6.527653e-03;
15;1;5.292483e-04;-1.145275e-04;-6.411563e-03;
15;2;3.714228e-04;-1.218306e-04;-6.673320e-03;
16;0;-1.320759e-04;-1.607744e-03;2.945663e-03;
16;1;-1.655584e-04;-1.510648e-03;3.409662e-03;
16;2;-9.891869e-05;-1.215248e-03;3.928072e-03;
17;0;-7.772900e-04;7.398551e-04;-2.125502e-02;
17;1;-1.455231e-03;1.130333e-03;-1.604923e-02;
17;2;-1.793265e-03;1.118251e-03;-1.601443e-02;
18;0;6.600020e-04;3.786895e-04;3.385060e-03;
18;1;-1.087733e-03;1.103424e-03;1.682453e-03;
18;2;-7.480000e-04;6.428246e-04;3.676945e-03;
19;0;6.915625e-04;-1.504184e-04;5.283913e-03;
19;1;9.833811e-04;-8.202306e-04;1.022935e-03;
19;2;9.639979e-04;2.253015e-05;3.901085e-03;
20;0;7.854838e-04;-7.369574e-04;1.999634e-02;
20;1;1.148511e-03;-7.724863e-04;1.975926e-02;
20;2;8.873465e-04;-1.003080e-03;1.661559e-02;
21;0;2.573782e-04;3.494960e-04;1.099928e-03;
21;1;3.400323e-04;5.517934e-04;4.282726e-03;
21;2;5.124320e-04;4.717915e-04;2.255474e-03;
22;0;2.115676e-04;8.841591e-05;-1.652189e-04;
22;1;1.366422e-04;2.144466e-04;-8.503090e-04;
22;2;1.405894e-04;-6.848454e-06;2.118432e-03;
23;0;5.245199e-05;1.152259e-03;1.590588e-02;
23;1;-1.041236e-03;8.470191e-04;7.425162e-03;
23;2;-1.128555e-03;1.371292e-03;9.716695e-03;
24;0;5.583497e-06;1.136683e-05;2.671509e-04;
24;1;1.877037e-05;1.599212e-05;4.286357e-04;
24;2;4.698041e-06;1.978245e-06;5.437311e-05;
25;0;-9.737625e-05;-1.931979e-04;3.727694e-03;
25;1;-2.192858e-04;-2.701722e-04;1.648463e-03;
25;2;-1.043664e-06;-1.446111e-04;-2.928940e-03;
26;0;5.459088e-04;-6.073187e-04;-7.777060e-03;
26;1;1.557141e-04;-3.131631e-03;-4.226439e-03;
26;2;1.070342e-03;-1.252584e-03;-1.920928e-04;
27;0;3.280846e-04;-6.418702e-05;-6.701524e-03;
27;1;3.104485e-04;3.166735e-04;-1.091623e-02;
27;2;1.026992e-04;2.649473e-04;-9.038563e-03;
28;0;-2.271561e-03;-3.566526e-04;1.597267e-02;
28;1;1.200549e-03;5.531317e-04;-5.637507e-03;
28;2;-5.306214e-04;1.931493e-03;-7.994086e-03;
29;0;9.183384e-04;-4.541524e-04;-1.163348e-02;
29;1;1.002478e-03;-3.287030e-04;-1.254224e-02;
29;2;1.070980e-03;-6.011693e-04;-1.247541e-02;
30;0;6.692820e-05;-1.485893e-06;2.640233e-03;
30;1;2.489107e-05;-2.973330e-06;2.245902e-03;
30;2;5.357184e-05;2.508486e-06;2.320338e-03;
31;0;-2.884722e-04;6.383286e-05;6.366778e-03;
31;1;-5.043647e-04;3.756839e-05;6.868232e-03;
31;2;-4.862381e-04;5.676114e-05;7.094421e-03;
32;0;5.456606e-03;-3.459547e-03;2.187286e-02;
32;1;5.587613e-03;1.186784e-03;1.753390e-02;
32;2;-2.401317e-03;2.611519e-03;1.368873e-03;
33;0;-9.002516e-09;-4.200212e-10;-3.453258e-07;
33;1;-4.987609e-08;6.280585e-09;-6.020064e-07;
33;2;-1.736861e-08;-1.444430e-09;-1.611642e-07;
34;0;-2.544503e-08;-4.679420e-08;-4.174148e-07;
34;1;-2.577609e-08;-1.197897e-08;-5.570083e-07;
34;2;5.884826e-09;-9.456433e-09;2.096888e-07;
35;0;3.973739e-04;-2.698250e-04;5.657282e-03;
35;1;-5.450540e-04;7.136950e-04;5.985642e-03;
35;2;-1.460308e-03;4.081152e-04;1.333725e-02;
36;0;-2.152756e-02;-1.070506e-02;1.635947e-01;
36;1;-4.796237e-03;-3.707484e-03;3.540296e-02;
36;2;-2.061149e-02;-1.745284e-02;3.207631e-02;
37;0;8.329676e-04;-2.860519e-04;-4.888741e-03;
37;1;9.655903e-04;-4.817745e-04;-5.911993e-03;
37;2;6.775018e-04;-3.552493e-04;-6.687008e-03;
38;0;-1.240312e-05;3.275060e-04;-7.028573e-03;
38;1;3.312112e-05;2.163799e-04;-3.149972e-03;
38;2;-6.117734e-05;2.663820e-04;-6.218999e-03;
39;0;8.620971e-04;-4.188522e-04;-8.076792e-03;
39;1;4.208681e-04;-3.277168e-04;-1.556075e-02;
39;2;4.240130e-04;5.561159e-05;-7.119946e-03;
40;0;1.489546e-04;-7.571634e-05;2.671045e-03;
40;1;6.773950e-05;-2.669174e-04;7.034249e-03;
40;2;6.433368e-07;-3.153254e-04;8.044678e-03;
41;0;8.586801e-04;-8.186546e-04;7.207785e-03;
41;1;6.264512e-04;-7.383001e-04;8.680170e-03;
41;2;6.888742e-04;-7.444575e-04;8.645195e-03;
42;0;3.565321e-04;4.407417e-04;-1.685706e-02;
42;1;3.884701e-04;4.734669e-04;-1.800234e-02;
42;2;1.425646e-04;6.124045e-04;-1.840458e-02;
43;0;-1.333083e-04;7.863013e-05;-9.110322e-04;
43;1;5.109907e-05;-7.503480e-05;3.453198e-03;
43;2;-7.028452e-05;1.751290e-04;-2.192605e-03;
44;0;9.379601e-05;-3.202236e-05;6.473113e-04;
44;1;8.715718e-05;-4.431023e-05;7.329888e-04;
44;2;4.702700e-05;-4.199703e-05;1.023245e-03;
